combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+ORB 20,0,0.5630724597134789,0.19775377757245383,266283,158055,71036,0.26676881363061106,0.44943848660276486,21.341191819156958,11.356518147921843,0.5321407653403708,8.399999618530273,72.0,22.073630838151438,1.0343204365154999,337835,617.704347826087,0.6578076767552562,1.0042204996917574,2.4274393326391706,3.4918751854230274,0.39063291852018694,0.032867287810337126,0.0020271411678585505,0.7400599992051125,0.3644688877542751,0.7798106855772918,0.6014468044206489,0.08309310300380933,0.6560409870722087,0.78893706706851,0.4374308284970475,0.8553274168006935,0.8224466921177954,0.07014605365982772
BRISK+SIFT 20,0,0.561908148149312,0.19773601946168612,252374,157901,96375,0.3818737270875764,0.6103507894186864,20.898199303991134,11.803643875502836,0.5648163128221568,8.399999618530273,72.0,20.8396973591024,0.9972006226930009,338095,838.0434782608696,0.6853239013132328,1.0190531414444677,1.898859583564053,5.371813261270971,0.530822308690013,0.0671978888475041,0.0029779507133592736,0.8436707345657549,0.47227234911171473,0.8354654356958872,0.7264678629599859,0.12411591260827033,0.669784680993604,0.9168949250338682,0.6185389282540912,0.9285764752119195,0.63565901883506,0.0722389310674471
FAST+BRISK 20,0,0.5787686956521739,0.19407372976591963,270725,166396,65341,0.24135561917074522,0.3926837183586144,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,568.1826086956522,0.6393727006745686,1.0177643480928724,2.2954506196951954,3.9162360328746884,0.37671599761252506,0.04171022255055869,0.001989562449304418,0.6840772310456679,0.3348556097883155,0.7197842383029264,0.5687050777679281,0.06508509707758542,0.6202534423459207,0.7805918684282471,0.40041898927430414,0.8154855925866883,0.73148198685151,0.043395330283340305
FAST+ORB 20,0,0.581144347826087,0.1924293163018586,269485,167079,89652,0.33267899883110374,0.5365844899718097,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,779.5826086956522,0.6041001277237863,1.0308033376633094,2.273364076976241,4.283733788522552,0.45540534511221165,0.046622260979275285,0.0026324008387989114,0.7059726257414782,0.4462684749689793,0.8008148744952815,0.5451069449677298,0.09627988478874841,0.7021473628470932,0.7577612381493282,0.5294165872862915,0.8555466530244714,0.5933109365204432,0.036190427260359606
FAST+SIFT 20,0,0.5765008695652174,0.1951432550698175,256670,165744,120147,0.46809911559590134,0.7248950188242108,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,1044.7565217391304,0.6628230210400601,1.0343039456294087,1.7182837225540055,4.858094050726614,0.478330711545024,0.06241477383410605,0.0029380675339375933,0.8717001985352381,0.5665008104465126,0.8728553743415255,0.7982249535786099,0.1391929259385921,0.6991334570157486,0.9374914890261042,0.7552444501499986,0.9382949274126833,0.6173302029923909,0.09414931925975553
GFTT+BRISK 20,0,0.5694504347826087,0.2053118363660139,271677,163717,67439,0.2482322758275452,0.4119242351130304,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343603,586.4260869565218,0.6340540511075351,1.0210280759603156,2.2651315489785766,3.798713177780968,0.38209344741173507,0.038965389046551606,0.002268716914544996,0.6993632637129079,0.33244331556496504,0.7324127092191383,0.5923005348613,0.06271524743724553,0.645806356947435,0.7953904879494663,0.37729592543506557,0.8111565616042127,0.7558632496618761,0.017349941987288345
GFTT+ORB 20,0,0.5716521739130436,0.20506624352731617,266496,164350,92597,0.3474611251200769,0.5634134469120778,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343171,805.1913043478261,0.6070798300661123,1.0497512520852563,2.2198863740470505,4.335322106147935,0.4726071039018543,0.048117044908741594,0.0032938432130630584,0.7158312393729916,0.44622882642656014,0.8036676933461072,0.5583074947752544,0.09192571805403443,0.7014491489980356,0.7468304147159018,0.5106241947856555,0.8496799944633621,0.5978393596495143,0.017629370184588572
GFTT+SIFT 20,0,0.5683756521739131,0.2051624800816912,263620,163408,100708,0.382019573628708,0.6162978556741407,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,875.7217391304348,0.6205775264214649,1.0595087276048265,1.7391515185715896,3.9661899704119565,0.34090638280970725,0.045884227296866704,0.0018171346864201453,0.8074925348606765,0.4872691803500478,0.8289185604976825,0.7324968980605812,0.10410321387385511,0.6757900775877305,0.874360671816761,0.564356831508675,0.8689470283715862,0.6675631345277441,0.06575713921361925
ORB+BRISK 20,0,0.5212620333944437,0.21076835198686097,232022,130816,82542,0.35575074777391796,0.6309778620352251,51.8953094080848,18.03248973314752,0.3474782198781578,31.0,111.0786361694336,53.00258541264309,1.0213367261355184,299751,717.7565217391304,0.6207042131824457,1.0049213660557272,2.0347634100825567,4.221849652188155,0.6085507983814301,0.04371568213359078,0.00308933633786436,0.866200398719295,0.4023082231964572,0.817044122240491,0.7803357179563201,0.0932913395711288,0.6851262730125658,0.891242401121025,0.5537989881799702,0.9056249955518885,0.6683250285075195,0.031768791099163196
ORB+ORB 20,0,0.5249799522216914,0.20956158400051647,271819,150773,84397,0.31048970086712113,0.5597620263575044,53.91114958902687,18.739252649326264,0.3475951225707209,31.0,111.0786361694336,55.586738885307085,1.0310805706992616,344299,733.8869565217391,0.633396238820451,0.986896824702397,2.2851736564802776,3.661631453283251,0.46137895896773584,0.03507848973029847,0.0022749623801793903,0.8052212369546577,0.3554878336967462,0.8200280615716063,0.6916940541570773,0.07628860723335265,0.7016887588754569,0.7992425926359197,0.3999450698679647,0.8607032333078832,0.7817153727148284,0.003786308026127716
ORB+SIFT 20,0,0.5249799522216914,0.20956158400051647,252171,150773,91348,0.36224625353430806,0.605864445225604,52.758547287932466,22.070626971485265,0.41833272722680725,31.0,111.0786361694336,51.11453355397976,0.9688389120158973,344299,794.3304347826087,0.6552105897569256,1.0426692925079746,1.865898050120061,6.253744482910406,0.8196019617287735,0.08451011416856022,0.004827691903489951,0.7700243681366818,0.41133704685671807,0.7009567892380597,0.679950598853787,0.09022132700818397,0.4367275341638509,0.8646059881886559,0.5852688089442798,0.8422789549291543,0.48379299760902295,0.20217728189074194
SIFT+BRISK 20,0,0.5339258447855734,0.18715549644367824,257534,152043,60796,0.23606980049236218,0.3998605657610018,5.499037821538467,7.1193151670080255,1.29464742706866,1.7983053922653198,439.5990753173828,6.2183803581277335,1.1308124366360544,340059,528.6608695652174,0.5775091078776541,0.9872800633005955,2.366708365641496,4.591160778770958,0.45058885452990327,0.049387653669030106,0.003059411803408119,0.7351132747146509,0.31015521381735844,0.7031676149940302,0.6310288522081696,0.05938782818015197,0.46544549223209464,0.8276253676325378,0.44650191025205155,0.8362093686466123,0.5780083450754907,0.044735296771800735
SIFT+SIFT 20,0,0.5313474337457513,0.18691943621682255,257846,151464,78811,0.3056514353528851,0.5203282628215286,5.6750049109781555,7.738204944722895,1.3635591626984376,1.7983146905899048,439.5990753173828,6.311983871593977,1.112242891523072,340725,685.3130434782609,0.5637464678239494,1.0074359379650746,1.8758523318109344,3.930830805984968,0.249254545685247,0.043235109328824184,0.0017383360190836306,0.7834778268535412,0.38920296938457116,0.8482973930468133,0.6573733142547337,0.07068799002698962,0.7286321656651004,0.8682388221433222,0.49554800354761414,0.8792521615320182,0.6148145651007466,0.05511723986865535
BRISK+BRISK 30,0,0.5954112933692669,0.20064529429860142,264832,167229,81426,0.3074628443692605,0.48691315501497945,21.201124604843617,11.203122354623334,0.5284211363044329,8.399999618530273,72.0,22.0501467800555,1.0400460914709173,338095,708.0521739130435,0.6438848878655019,1.013611967703449,2.1102826603613587,3.7249388291445142,0.4628742662048977,0.03708388714354761,0.002529904453123081,0.8068459404908328,0.413942167809023,0.8079170261105327,0.6937803373599932,0.09430670773142713,0.6750446935310199,0.8408278266343086,0.4042062773052254,0.8670627774914703,0.7242302777123648,0.0722044237315446
BRISK+ORB 30,0,0.5966629024729209,0.20084371540234428,266283,167398,73417,0.27571042837883003,0.4385775218341916,21.341191819156958,11.356518147921843,0.5321407653403708,8.399999618530273,72.0,22.01450434511378,1.0315499027262585,337835,638.408695652174,0.6707266333277282,1.0059918505826735,2.369329673605728,3.4918751854230274,0.48586839560319817,0.032867287810337126,0.002778647997057902,0.7347926351100547,0.37238330221216753,0.7727811633245063,0.5905510276521042,0.0829384692217183,0.6398024053959758,0.7405064189299783,0.35474269512261997,0.8152636605096096,0.8283964372867856,0.07614619454384441
BRISK+SIFT 30,0,0.5954112933692669,0.20064529429860142,252374,167229,101580,0.4024978801302828,0.6074305293938252,20.898199303991134,11.803643875502836,0.5648163128221568,8.399999618530273,72.0,21.12671985526234,1.0109349397977827,338095,883.304347826087,0.7037331667435289,1.017841723829014,1.8514632550805246,5.371813261270971,0.6673360897814531,0.0671978888475041,0.004262650127977948,0.8465421549318057,0.4891987519757777,0.8398890823095403,0.7129219106483836,0.12588943588007348,0.656845099973072,0.8819058311545291,0.5362553975558361,0.9087293895136952,0.6520361183090578,0.0832785004818656
FAST+BRISK 30,0,0.6121565217391305,0.19658686723815097,270725,175995,67916,0.25086711607720014,0.3858973266285974,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,590.5739130434782,0.6535390829884493,1.0193944299165127,2.2389049019251535,3.9162360328746884,0.4910477648860357,0.04171022255055869,0.0029742623240473524,0.6806218665925291,0.3446444981599585,0.7132341598602722,0.5560241184904613,0.06543102748928403,0.5987681698728757,0.7339584705147593,0.3230332683699722,0.7730348800413168,0.7409376511096143,0.05129612987619999
FAST+ORB 30,0,0.6151060869565217,0.1955377714148995,269485,176843,92085,0.3417073306492013,0.520716115424416,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,800.7391304347826,0.6147181953972138,1.0300803759279422,2.2267190327313053,4.283733788522552,0.5633707987185752,0.046622260979275285,0.003800836183960471,0.7080184426811393,0.4536503116586024,0.7971256733756213,0.5374230586163996,0.09498761811240408,0.6855348944222232,0.69090224153729,0.42669685356515497,0.8193436985638748,0.6024312781089628,0.049117015648173126
FAST+SIFT 30,0,0.6100069565217392,0.1977272956115763,256670,175377,122595,0.4776366540694277,0.6990369318667784,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,1066.0434782608695,0.6716793951704387,1.0331644458364706,1.6955584969025632,4.858094050726614,0.5684897426485582,0.06241477383410605,0.003850075451690526,0.8726645057036548,0.5735172542763948,0.8715828642124565,0.7956807292430088,0.13656482771577588,0.6843106438456322,0.9112428658940174,0.649604903092506,0.9178183002514458,0.62908220519489,0.09956668769208331
GFTT+BRISK 30,0,0.599206956521739,0.20849191986084012,271677,172272,70054,0.2578576765791731,0.40664762700845175,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343603,609.1652173913044,0.6488636477237836,1.0220785586581542,2.2094499667367398,3.798713177780968,0.5073942958289319,0.038965389046551606,0.003582950295486339,0.6942765451973291,0.3416505564518051,0.7240022994059265,0.5781801153126994,0.06233212583760371,0.6228501903052719,0.7389384576641039,0.3015842936847044,0.7657471220683415,0.763638711850659,0.02368686916726614
GFTT+ORB 30,0,0.601808695652174,0.2080367148053303,266496,173020,95120,0.35692843419788667,0.5497630331753555,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343171,827.1304347826087,0.6178996841558329,1.0477053942765833,2.173439415231069,4.335322106147935,0.58580740117746,0.048117044908741594,0.0045311185870479396,0.7177671262186236,0.4543111493540208,0.7993270512154756,0.5487584652055373,0.09006785540200013,0.6846911356232674,0.6841589660440496,0.4157518805977703,0.8151337751101253,0.6099175568878045,0.02539217689488293
GFTT+SIFT 30,0,0.5980139130434783,0.20812150250857603,263620,171929,103053,0.39091495334193155,0.5993927725979911,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,896.1130434782609,0.630305521628458,1.0582934046430463,1.714718728239503,3.9661899704119565,0.4293130719144518,0.045884227296866704,0.002717048509019631,0.8087951155639804,0.49488138133821746,0.8252896045607176,0.7256767716193877,0.1018472341586994,0.6563155597480974,0.8316139022994513,0.4632000386053919,0.8336904204527475,0.6770455597452597,0.0735097507979892
ORB+BRISK 30,0,0.5518444760807516,0.20973244151082776,232022,138414,85535,0.3686503866012706,0.6179649457424827,51.8953094080848,18.03248973314752,0.3474782198781578,31.0,111.0786361694336,53.16575731203991,1.0244809775381585,299751,743.7826086956521,0.6374367050915232,1.005761215915279,1.9847063264277263,4.221849652188155,0.743906003390425,0.04371568213359078,0.004536154790436664,0.862034868911,0.41323973446913964,0.8123635470490637,0.7683893075091366,0.09230082279013885,0.6677124204564205,0.8575582427753742,0.4763134084355053,0.8811629532362287,0.6842497465317358,0.03793762110212036
ORB+ORB 30,0,0.5547999617773531,0.20851561922167872,271819,159333,86802,0.3193375003219054,0.5447835664928169,53.91114958902687,18.739252649326264,0.3475951225707209,31.0,111.0786361694336,55.511706688802846,1.0296887955826814,344299,754.8,0.6473132115572826,0.9923972811556161,2.236924681293112,3.661631453283251,0.5729130665192046,0.03507848973029847,0.003260293541623465,0.7984589633997838,0.36387595197825934,0.812970231300071,0.6776851986392208,0.07528287323716162,0.6869463585876091,0.7510967381259003,0.3344100788091196,0.8236254312237163,0.7918199440603256,0.005830492700783499
ORB+SIFT 30,0,0.5547999617773531,0.20851561922167872,252171,159333,99218,0.3934552347415048,0.6227084157079826,52.758547287932466,22.070626971485265,0.41833272722680725,31.0,111.0786361694336,51.50603191288687,0.9762594794695553,344299,862.7652173913043,0.6764858483375806,1.0451051550325627,1.8092823131440354,6.253744482910406,0.9677477876998125,0.08451011416856022,0.0061581567860670445,0.7892469455112774,0.4387890420574452,0.726303853456146,0.6793131967870917,0.09485378661496269,0.43705694440072007,0.8265173469153664,0.5246588701862432,0.8182057765952279,0.5001599416274335,0.21146381493072866
SIFT+BRISK 30,0,0.578224209219259,0.1913574039514182,257534,164679,63167,0.2452763518603369,0.38357653374139994,5.499037821538467,7.1193151670080255,1.29464742706866,1.7983053922653198,439.5990753173828,6.155653459437696,1.1194055504269158,340059,549.2782608695652,0.5944622449865206,0.9904661873918761,2.3080678457569195,4.591160778770958,0.5774534171323634,0.049387653669030106,0.004290214827362388,0.7282926840061055,0.31916987366164745,0.6981477172135019,0.6141665474274827,0.05968795476659579,0.44706742221481216,0.786967444295023,0.37953680341850526,0.8157531914574262,0.6027732079114498,0.04844659083189992
SIFT+SIFT 30,0,0.575896991596457,0.19112983235527337,257846,164184,81318,0.3153742931827525,0.4952857769331969,5.6750049109781555,7.738204944722895,1.3635591626984376,1.7983146905899048,439.5990753173828,6.300918329666994,1.1102930179810109,340725,707.1130434782609,0.5777171693871626,1.0080888502947842,1.843785898072167,3.930830805984968,0.35323052706657815,0.043235109328824184,0.0027054280725054723,0.7834133543950286,0.3985781349791293,0.8410648010425623,0.6415189362467931,0.06994655895053183,0.702324112576302,0.8203153272896315,0.4013414827179216,0.8505299524947604,0.630155389958005,0.05983607414705926
